"Application Id","Created","Client Id","First Name","Last Name","Sub Account","Email","Phone","Loan Amount","Lead UUID","Status","Max Approved Amount","Representative","Address","City","State","Zip Code","Employment Status","Job Type","Employment Pay Frequency","Military","Employer Name","Months at Employer","Credit Score","Annual Gross Income","Housing Type","Education Level","Graduate Degree Type","University Attended","Employment Pay Frequency","Loan Purpose","Offer URL","Response","Preffered Lender","Customer UUID","Purl ID","Purl URL","Birth Date","Age","Co app email","Custom debt interest rate","Custom debt balance pre offer","Co app ssn number","Co app mobile","Current interest rate","Custom debt current monthly payment","Agent email","Custom debt projected total paid","Current debt balance","Custom debt extra interest paid","Custom debt projected payoff","Current balance","Campaign","Current payment","Interest paid","Amount paid","Agent last name","Payoff balance","Customer uuid","Agent first name","Socialsecuritynumber","Phonenumber","Spanishlanguage","Firstinput","Secondinput","Phonenumber1","Socialsecuritynumber1","Phonenumber2","Socialsecuritynumber2","Test123","Enteremail","Enter email","Lender offer limit","Median offer","Credit api status","Ssn number","Months at address","Monthly rent","Is Co-applicant?","Co app first name","Co app last name","Co app address1","Co app city","Co app state","Co app zipcode","Co app dob","Co app annual income","Monthly income","Special offer","Uncheck pre offer","Second status","Ip address","Posting ip address","User agent","Offer limit","App sent ip address","Custom rail response","Decision amount","Reference id","Rejected reason","Results url","Is purl application","Requested uuid","Uuid","User First Name","User Last Name","User Email","User Mobile","App submitted ip address","Clicked offer type","Is drp clicked","Vcl lender id","Clicked lender","Lender name","Loan amount","Apr","Loan term","Total repayment","Monthly payment","Origination fee","Work phone","Email1","Purl source","Purl application Purl id","Purl application Purl url","Created by","Release result","Post back status","Post back status sent","Rail2ooo","Rail2mmm","Rail2m","Rail2o","Auto submitted","Freedom id","Driver license number","Driver license state","Own home","Bank aba","Bank name","Bank phone","Bank account type","Bank account number","Job type","Pay day 1","Pay day 2","Best time to call","Direct deposit","Months at bank","Redirect url","Is sold","Funded lender","Vendor price","Sent email schduler 0","Sent email schduler 1","Second look response","Sent sms schduler 0","Sent sms schduler 1","Sold amount","Last submitted","Unique lc id","Dpp unique id"
"606fe04133fcf900108731c3","04/09/2021",31371,"LINDA","Ortiz","My Company","mock+265@evenfinancial.com","2025550169",55000,"19f14205-95b5-4388-b2f0-c766df269866","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Self employed",,"Biweekly","No",,,"Excellent",450000,"Rent","High school","other","na","Biweekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606fe04133fcf900108731c3","https://demo.fitsyn.com/json/606fe04133fcf900108731c3","SoFi",,,,"1953-03-12",68,,"10","1200",,,,"5000",,"30",,"50","3000","",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","103.240.76.0",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36","1","103.240.76.0",,55000,,,,false,"0cdd6bb0-98f1-11eb-bb5f-f34397aaf18c","9d1fec9e-121d-45a4-a4c8-f815ced6c2e0","Admin","Admin","admin@uat.com","0000000000","103.240.76.0",,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606fd9bd33fcf900108731b8","04/09/2021",31370,"LINDA","Ortiz","My Company","mock+265@evenfinancial.com","2025550169",55000,"765a5b1f-335a-4818-9f91-96b65b3e8484","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Self employed",,"Biweekly","No",,,"Excellent",450000,"Rent","High school","other","na","Biweekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606fd9bd33fcf900108731b8","https://demo.fitsyn.com/json/606fd9bd33fcf900108731b8","SoFi",,,,"1953-03-12",68,,"10","1200",,,,"5000",,"30",,"50","3000","",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","103.240.76.0",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36","1","103.240.76.0",,55000,,,,false,"2ba46fc0-98ed-11eb-bb5f-f34397aaf18c","17f9538a-4576-4dc6-9e8f-69605cf30272","Admin","Admin","admin@uat.com","0000000000","103.240.76.0",,,,,,,,,,,,,,,,,,true,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606fd97833fcf900108731b3","04/09/2021",31369,"LINDA","Ortiz","My Company","mock+265@evenfinancial.com","2025550169",55000,"320e33a7-e6da-4e26-9fbf-c58759d7bb34","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Self employed",,"Biweekly","No",,,"Excellent",450000,"Rent","High school","other","na","Biweekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606fd97833fcf900108731b3","https://demo.fitsyn.com/json/606fd97833fcf900108731b3","SoFi",,,,"1953-03-12",68,,"10","1200",,,,"5000",,"30",,"50","3000","",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","103.240.76.0",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36","1","103.240.76.0",,55000,,,,false,"ffbb4960-98ec-11eb-bb5f-f34397aaf18c","3507d200-d8ae-46da-9c18-8366af6db2f2","Admin","Admin","admin@uat.com","0000000000","103.240.76.0",,,,,,,,,,,,,,,,,,true,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606fd59933fcf900108731ae","04/09/2021",31368,"LINDA","Ortiz","My Company","mock+265@evenfinancial.com","2025550169",55000,"14c63932-202d-4284-995d-9357c63d1594","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Self employed",,"Biweekly","No",,,"Excellent",450000,"Rent","High school","other","na","Biweekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606fd59933fcf900108731ae","https://demo.fitsyn.com/json/606fd59933fcf900108731ae","SoFi",,,,"1953-03-12",68,,"10","1200",,,,"5000",,"30",,"50","3000","",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","103.240.76.0",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36","1","103.240.76.0",,55000,,,,false,"b78e0800-98ea-11eb-bb5f-f34397aaf18c","55f6dbf5-96ae-4d79-80c2-5fb396b22d73","Admin","Admin","admin@uat.com","0000000000","103.240.76.0",,,,,,,,,,,,,,,,,,true,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ef8b1947ea3000f50728e","04/08/2021",31360,"LINDA","Ortiz","My Company","admin@uat.com","2345254411",1500,,"Rejected","-","Admin Admin","123, Behind SD Mall","Miami","AL","75002",,"Employed","Every two weeks","No","Jamie","60","Good (660-720)",500000,"Home Owner","Bachelors","other","na","Every two weeks","Debt Consolidation","","https://demo.fitsyn.com/json/606ef8b1947ea3000f50728e",,,,,"1982-02-02",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"213-21-2153","1005","250","true","REX","JJMKWW","7479 LKKRGXYH DR","BIRMINGHAM","AL","35209","1969-03-21","20000","41667",,,"rejected","157.38.21.243",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.38.21.243",,1500,"36601434",,"",false,,,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"Rejected",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ef689947ea3000f507288","04/08/2021",31359,"LINDA","Ntini","My Company","admin@uat.com","2345254411",42400,"50c98089-f153-4e2d-9e95-f2f4658ddb47","No offers","-","Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Employed",,"Weekly","No",,,"Excellent",450000,"Own with mortgage","High school","other","na","Weekly","Engagement","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ef689947ea3000f507288","https://demo.fitsyn.com/json/606ef689947ea3000f507288",,,,,"1953-03-12",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"no_offers","157.38.21.243",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.38.21.243",,42400,,,,false,"b119a9a0-9865-11eb-b925-2f9ac8d08192","b05f7c67-3b7b-42b5-a597-26952abd026f","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"No Offers",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606eea9e636669000f534204","04/08/2021",31358,"LINDA","Ortiz","My Company","mock+265@evenfinancial.com","2025550169",55000,"94f6549e-d6a8-4aa3-9a1d-69251c127386","Offers available",100000,"","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Self employed",,"Biweekly","No",,,"Excellent",450000,"Rent","High school","other","na","Biweekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606eea9e636669000f534204","https://demo.fitsyn.com/json/606eea9e636669000f534204","SoFi",,,,"1953-03-12",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1",,,55000,,,,false,"968c3190-985e-11eb-be63-ed6c8f2278a2","7d5bdf09-4201-4bd5-8ae5-72314c9c64ed",,,,,"157.47.241.48",,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee9de636669000f5341f3","04/08/2021",31356,"LINDA","Gibbs","My Company","mock+265@evenfinancial.com","2345254411",50000,"ed6c7524-b722-4508-9c08-6b29af373253","Offers available",100000,"","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","23526","Military",,"Weekly","No",,,"Good",450000,"Rent","High school","other","na","Weekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ee9de636669000f5341f3","https://demo.fitsyn.com/json/606ee9de636669000f5341f3","SoFi",,,,"1953-03-12",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1",,,50000,,,,false,"24162170-985e-11eb-be63-ed6c8f2278a2","dcf16260-c489-4a92-a3a9-ff6185f502ba",,,,,"157.47.241.48",,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee99c636669000f5341ef","04/08/2021",31355,"LINDA","Test","My Company","admin@uat.com","2345254411",42400,,"Rejected","-","","PO Box N","Newton","SC","75966",,"Employed","Weekly","No","Jamie","60","Excellent (720+)",500000,"Home Owner","Bachelors","other","na","Weekly","Home Improvement","","https://demo.fitsyn.com/json/606ee99c636669000f5341ef",,,,,"1982-02-02",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"213-21-2153","50","200","true","REX","JJMKWW","400 New York","McAlester","NC","74501","1969-03-21","50000","41667",,,"rejected","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1",,,42400,"36597579",,"",false,,,,,,,"157.47.241.48",,,,,,,,,,,,,,,,,,,"Rejected",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee811636669000f5341e5","04/08/2021",31353,"LINDA","Gibbs","My Company","mock+265@evenfinancial.com","2345254411",42400,,"Rejected","-","Admin Admin","123, Behind SD Mall","Miami","AK","75002",,"Social Security","Every two weeks","No","test","60","Excellent (720+)",1500000,"Home Owner","Bachelors","other","na","Every two weeks","Home Improvement","","https://demo.fitsyn.com/json/606ee811636669000f5341e5",,,,,"1982-02-02",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"213-21-2153","1005","700","true","REX","JJMKWW","7479 LKKRGXYH DR","BIRMINGHAM","AK","35209","1969-03-21","20000","125000",,,"rejected","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,42400,"36597305",,"",false,,,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"Rejected",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee7b7636669000f5341e0","04/08/2021",31352,"Rail","Two","My Company","admin@uat.com","2345254411",1500,,"Rejected","-","Admin Admin","123, Behind SD Mall","Miami","AL","75002",,"Social Security","Weekly","No","test","60","Good (660-720)",500000,"Home Owner","Bachelors","other","na","Weekly","Home Improvement","","https://demo.fitsyn.com/json/606ee7b7636669000f5341e0",,,,,"1980-01-01",41,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,false,false,,"213-21-2153","1005","700","true","REX","JJMKWW","7479 LKKRGXYH DR","BIRMINGHAM","AL","35209","1969-03-21","20000","41667",,,"rejected","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,1500,"",,,false,,,"Admin","Admin","admin@uat.com","0000000000","157.47.241.48",,,,,,,,,,,,,,,,,,,"Rejected",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee7a7636669000f5341da","04/08/2021",31351,"Rail","Two","My Company","admin@uat.com","2345254411",1500,,"Rejected","-","Admin Admin","123, Behind SD Mall","Miami","AL","75002",,"Social Security","Weekly","No","test","60","Good (660-720)",500000,"Home Owner","Bachelors","other","na","Weekly","Home Improvement","","https://demo.fitsyn.com/json/606ee7a7636669000f5341da",,,,,"1980-01-01",41,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,false,false,,"213-21-2153","1005","700","true","REX","JJMKWW","7479 LKKRGXYH DR","BIRMINGHAM","AL","35209","1969-03-21","20000","41667",,,"rejected","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,1500,"36597242",,"",false,,,"Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"Rejected",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee53e636669000f5341cb","04/08/2021",31349,"LINDA","Ortiz","My Company","modeltesting871a@yopmail.com","2025550169",1500,"377a1b38-7fa0-47a4-9a22-f7cea9dda4ae","No offers","-","","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","23526","Employed",,"Weekly","No",,,"Excellent",450000,"Rent","High school","other","na","Weekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ee53e636669000f5341cb","https://demo.fitsyn.com/json/606ee53e636669000f5341cb",,,,,"1953-03-12",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"no_offers","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1",,,1500,,,,false,"622993f0-985b-11eb-be63-ed6c8f2278a2","079247c5-6125-49e9-aea9-810935bc78c6",,,,,"157.47.241.48",,,,,,,,,,,,,,,,,,,"No Offers",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee537636669000f5341c8","04/08/2021",31348,"LINDA","Gibbs","My Company","mock+265@evenfinancial.com","2025550169",50000,"495fafdc-0ba9-4b00-bbb6-06040f62a8da","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Employed",,"Biweekly","No",,,"Excellent",450000,"Own with mortgage","High school","other","na","Biweekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ee537636669000f5341c8","https://demo.fitsyn.com/json/606ee537636669000f5341c8","SoFi",,,,"1953-03-12",68,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,50000,,,,false,"750c2c30-985b-11eb-be63-ed6c8f2278a2","2f2e606a-33d4-417a-935c-223b0db7fd5f","Admin","Admin","admin@uat.com","0000000000","157.47.241.48",,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee3f9636669000f5341bc","04/08/2021",31347,"LINDA","Gibbs","My Company","mock+265@evenfinancial.com","2345254411",50000,"062f4364-0c5a-4ab6-8629-2c2fb91b4bbd","Offers available",100000,"","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Employed",,"Biweekly","No",,,"Excellent",450000,"Own with mortgage","High school","other","na","Biweekly","Business","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ee3f9636669000f5341bc","https://demo.fitsyn.com/json/606ee3f9636669000f5341bc","SoFi",,,,"1953-03-12",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1",,,50000,,,,false,"a0e2aa60-985a-11eb-be63-ed6c8f2278a2","2a1e53e0-7ca8-48d5-a6d0-2335f070a364",,,,,"157.47.241.48",,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee399636669000f5341b7","04/08/2021",31346,"Addison","Blue","My Company","mock+265@evenfinancial.com","2345254411",42400,"cf65690b-3413-40d0-aa3a-eb1f8daadeec","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AK","84121","Employed",,"Weekly","No",,,"Excellent",450000,"Rent","High school","other","na","Weekly","Emergency","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ee399636669000f5341b7","https://demo.fitsyn.com/json/606ee399636669000f5341b7","SoFi",,,,"1953-03-12",68,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,42400,,,,false,"792f1760-985a-11eb-be63-ed6c8f2278a2","74636d6e-b5b0-4afa-bc6f-4b605ee01dce","Admin","Admin","admin@uat.com","0000000000","157.47.241.48",,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee386636669000f5341b0","04/08/2021",31345,"Addison","Blue","My Company","mock+265@evenfinancial.com","2345254411",42400,"ec129e7e-90d5-4d9b-b325-c80fe17d42e2","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AK","84121","Employed",,"Weekly","No",,,"Excellent",450000,"Rent","High school","other","na","Weekly","Emergency","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ee386636669000f5341b0","https://demo.fitsyn.com/json/606ee386636669000f5341b0","SoFi",,,,"1953-03-12",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,42400,,,,false,"5be53a40-985a-11eb-be63-ed6c8f2278a2","d4582bd4-d2de-4563-a04f-e549e0151b91","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ee370636669000f5341a9","04/08/2021",31344,"Addison","Blue","My Company","mock+265@evenfinancial.com","2345254411",42400,"05b3683f-37d5-48e6-9da5-29ea849791a2","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AK","84121","Employed",,"Weekly","No",,,"Excellent",450000,"Rent","High school","other","na","Weekly","Emergency","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ee370636669000f5341a9","https://demo.fitsyn.com/json/606ee370636669000f5341a9","SoFi",,,,"1953-03-12",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,42400,,,,false,"4f387230-985a-11eb-be63-ed6c8f2278a2","7f173382-56e1-4ffe-ae54-536292dbfa31","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ecf75636669000f53418c","04/08/2021",31339,"Harshal","Gibbs","My Company","mock+265@evenfinancial.com","2345254411",42400,"1195cd49-0119-44e9-bcbf-08e532436875","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Employed",,"Weekly","No",,,"Excellent",450000,"Rent","High school","other","na","Weekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ecf75636669000f53418c","https://demo.fitsyn.com/json/606ecf75636669000f53418c","SoFi",,,,"1953-03-12",68,,"5.5","10000",,,,"500",,"2000",,"500","20","",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,42400,,,,false,"75d645e0-984e-11eb-be63-ed6c8f2278a2","9c9c53b0-d2dd-405c-a922-3923fce867e6","Admin","Admin","admin@uat.com","0000000000","157.47.241.48",,,,,,,,,,,,,,,,,,true,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ecebc636669000f534187","04/08/2021",31338,"Harshal","Gibbs","My Company","mock+265@evenfinancial.com","2345254411",42400,"d4ecad78-7ca4-4386-8c76-a696793e3ccc","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Employed",,"Weekly","No",,,"Excellent",450000,"Rent","High school","other","na","Weekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ecebc636669000f534187","https://demo.fitsyn.com/json/606ecebc636669000f534187","SoFi",,,,"1953-03-12",68,,"5.5","10000",,,,"500",,"2000",,"500","20","",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,42400,,,,false,"0b5939c0-984e-11eb-be63-ed6c8f2278a2","f18f1ccc-6b33-4b0d-99ff-09e036654f31","Admin","Admin","admin@uat.com","0000000000","157.47.241.48",,,,,,,,,,,,,,,,,,false,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606ece32636669000f534182","04/08/2021",31337,"Harshal","Gibbs","My Company","mock+265@evenfinancial.com","2345254411",42400,"70fb013d-24e1-44be-958d-6e783099e692","Offers available",100000,"Admin Admin","4922 LIJJNQAW YWXXNQW WAY APT 30","Miami","AL","84121","Employed",,"Weekly","No",,,"Excellent",450000,"Rent","High school","other","na","Weekly","Emergency","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606ece32636669000f534182","https://demo.fitsyn.com/json/606ece32636669000f534182","SoFi",,,,"1953-03-12",68,,"5.5","10000",,,,"500",,"2000",,"500","20","",,,,,,,,,,,,,,,,,,,,,false,false,,"747-47-4747",,,"false",,,,,,,,,,true,,"offers_available","157.47.241.48",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0","1","157.47.241.48",,42400,,,,false,"bba0e680-984d-11eb-be63-ed6c8f2278a2","8655fb85-9e7b-4f4a-b4c0-23955c4bf621","Admin","Admin","admin@uat.com","0000000000","157.47.241.48",,,,,,,,,,,,,,,,,,true,"Offers Available",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606d8f85636669000f534082","04/07/2021",31316,"Kiron","Jemmy","My Company","mock+265@evenfinancial.com","9998251110",35000,"","No offers","-","Admin Admin","8534 NE Fake Rd","Portland","OR","97220","Employed",,"Weekly","No",,,"Excellent",1200000,"Rent","High school","other","na","Weekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606d8f85636669000f534082","https://demo.fitsyn.com/json/606d8f85636669000f534082",,,,,"1988-12-12",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"985-63-6422",,,"false",,,,,,,,,,true,,"no_offers","103.240.34.166",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36","1","103.240.34.166",,35000,,,,false,"b3766390-978f-11eb-be63-ed6c8f2278a2","","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"No Offers",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60333fefb696ef003152dd06",,,,,
"606d839874c49b000f1ed734","04/07/2021",31315,"Lara","Focus","My Company","mock+265@evenfinancial.com","9998564440",35000,"","No offers","-","Admin Admin","8534 NE Fake Rd","Portland","OR","97220","Employed",,"Weekly","No",,,"Good",6000000,"Rent","High school","other","na","Weekly","Debt consolidation","https://loanenroll.demoserver.biz/offers.html?vendor_id=5db2cadd07492e00180353d3&application_id=606d839874c49b000f1ed734","https://demo.fitsyn.com/json/606d839874c49b000f1ed734",,,,,"1988-12-12",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,"985-12-4578",,,"false",,,,,,,,,,true,,"no_offers","103.240.76.0",,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36","1","103.240.76.0",,35000,,,,false,"983070f0-9788-11eb-92e1-735177e070da","","Admin","Admin","admin@uat.com","0000000000",,,,,,,,,,,,,,,,,,,,"No Offers",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60333fefb696ef003152dd06",,,,,
